id,iso,country,country_wide,adm1,adm1_eng_name,months,event,event_type,label,comment,source,source_date,source_link
214,['NGA'],['Nigeria'],False,"NGA.5_1, NGA.7_1, NGA.8_1, NGA.20_1, NGA.21_1, NGA.32_1, NGA.19_1, NGA.27_1, NGA.2_1, NGA.34_1, NGA.22_1, NGA.36_1, NGA.37_1, NGA.35_1","['Bauchi', 'Benue', 'Borno', 'Kano', 'Katsina', 'Plateau', 'Kaduna', 'Niger', 'Adamawa', 'Sokoto', 'Kebbi', 'Yobe', 'Zamfara', 'Taraba']","['September', 'October', 'November', 'December']",['1st/main harvest'],['Harvest'],['General harvest'],Harvest season in the North of Nigeria,FEWS NET,2013-12-14,https://fews.net/west-africa/nigeria/seasonal-calendar/december-2013
219,['NGA'],['Nigeria'],False,"NGA.5_1, NGA.7_1, NGA.8_1, NGA.20_1, NGA.21_1, NGA.32_1, NGA.19_1, NGA.27_1, NGA.2_1, NGA.34_1, NGA.22_1, NGA.36_1, NGA.37_1, NGA.35_1","['Bauchi', 'Benue', 'Borno', 'Kano', 'Katsina', 'Plateau', 'Kaduna', 'Niger', 'Adamawa', 'Sokoto', 'Kebbi', 'Yobe', 'Zamfara', 'Taraba']","['April', 'May']",['2nd harvest'],['Harvest'],['General harvest'],Off Season Harvest in the North of Nigeria,FEWS NET,2013-12-14,https://fews.net/west-africa/nigeria/seasonal-calendar/december-2013
237,['BGD'],['Bangladesh'],True,"BGD.1_1, BGD.2_1, BGD.3_1, BGD.4_1, BGD.5_1, BGD.6_1, BGD.7_1, ""BGD.8_1 ",,"['June', 'July', 'August', 'September', 'October']",['Dengue fever'],['Outbreak'],['Dengue fever'],Dhaka usually has the 50% of the total cases of Dengue fever because of city's improper drainage systems and widespread sources of stagnant water. Bangladesh becomes most vulnerable to dengue during the  monsoon season (June to October). ,Start Network,2020-04-27,https://reliefweb.int/report/bangladesh/dhaka-bangladesh-dengue-outbreak-anticipatory-briefing-note-27-april-2020
242,['NGA'],['Nigeria'],False,"NGA.5_1, NGA.7_1, NGA.8_1, NGA.20_1, NGA.21_1, NGA.32_1, NGA.19_1, NGA.27_1, NGA.2_1, NGA.34_1, NGA.22_1, NGA.37_1, NGA.36_1, NGA.35_1","['Bauchi', 'Benue', 'Borno', 'Kano', 'Katsina', 'Plateau', 'Kaduna', 'Niger', 'Adamawa', 'Sokoto', 'Kebbi', 'Zamfara', 'Yobe', 'Taraba']","['February', 'March', 'April']",['Land preparation'],['Planting and growing'],['Land preparation'],Land Preparation in the North of Nigeria,FEWS NET,2013-12-14,https://fews.net/west-africa/nigeria/seasonal-calendar/december-2013
252,['NGA'],['Nigeria'],False,"NGA.5_1, NGA.7_1, NGA.8_1, NGA.20_1, NGA.21_1, NGA.32_1, NGA.19_1, NGA.27_1, NGA.2_1, NGA.34_1, NGA.22_1, NGA.37_1, NGA.36_1, NGA.35_1","['Bauchi', 'Benue', 'Borno', 'Kano', 'Katsina', 'Plateau', 'Kaduna', 'Niger', 'Adamawa', 'Sokoto', 'Kebbi', 'Zamfara', 'Yobe', 'Taraba']","['May', 'June']",['1st/main planting'],['Planting and growing'],['General planting'],Planting in the North of Nigeria,FEWS NET,2013-12-14,https://fews.net/west-africa/nigeria/seasonal-calendar/december-2013
257,['NGA'],['Nigeria'],False,"NGA.5_1, NGA.7_1, NGA.8_1, NGA.20_1, NGA.21_1, NGA.32_1, NGA.19_1, NGA.27_1, NGA.2_1, NGA.34_1, NGA.22_1, NGA.37_1, NGA.36_1, NGA.35_1","['Bauchi', 'Benue', 'Borno', 'Kano', 'Katsina', 'Plateau', 'Kaduna', 'Niger', 'Adamawa', 'Sokoto', 'Kebbi', 'Zamfara', 'Yobe', 'Taraba']","['June', 'July', 'August']",['Land preparation'],['Planting and growing'],['Land preparation'],Weeding in the North of Nigeria,FEWS NET,2013-12-14,https://fews.net/west-africa/nigeria/seasonal-calendar/december-2013
258,['NGA'],['Nigeria'],False,"NGA.5_1, NGA.7_1, NGA.8_1, NGA.20_1, NGA.21_1, NGA.32_1, NGA.19_1, NGA.27_1, NGA.2_1, NGA.34_1, NGA.22_1, NGA.37_1, NGA.36_1, NGA.35_1","['Bauchi', 'Benue', 'Borno', 'Kano', 'Katsina', 'Plateau', 'Kaduna', 'Niger', 'Adamawa', 'Sokoto', 'Kebbi', 'Zamfara', 'Yobe', 'Taraba']","['April', 'May', 'June']",['3rd harvest'],['Harvest'],['General harvest'],Off Season Harvest in the North of Nigeria,FEWS NET,2013-12-14,https://fews.net/west-africa/nigeria/seasonal-calendar/december-2013
259,['NGA'],['Nigeria'],False,"NGA.5_1, NGA.7_1, NGA.8_1, NGA.20_1, NGA.21_1, NGA.32_1, NGA.19_1, NGA.27_1, NGA.2_1, NGA.34_1, NGA.22_1, NGA.37_1, NGA.36_1, NGA.35_1","['Bauchi', 'Benue', 'Borno', 'Kano', 'Katsina', 'Plateau', 'Kaduna', 'Niger', 'Adamawa', 'Sokoto', 'Kebbi', 'Zamfara', 'Yobe', 'Taraba']","['July', 'August', 'September', 'October']",['Lean season'],['Lean season'],['Lean season'],Lean Season in the North of Nigeria,FEWS NET,2013-12-14,https://fews.net/west-africa/nigeria/seasonal-calendar/december-2013
260,['NGA'],['Nigeria'],False,"NGA.5_1, NGA.7_1, NGA.8_1, NGA.20_1, NGA.21_1, NGA.32_1, NGA.19_1, NGA.27_1, NGA.2_1, NGA.34_1, NGA.22_1, NGA.37_1, NGA.36_1, NGA.35_1","['Bauchi', 'Benue', 'Borno', 'Kano', 'Katsina', 'Plateau', 'Kaduna', 'Niger', 'Adamawa', 'Sokoto', 'Kebbi', 'Zamfara', 'Yobe', 'Taraba']","['May', 'June', 'July', 'August', 'September', 'October']",['Main wet/ Rainy/ Monsoon season'],['Seasonal hazard'],['Rainy season'],Rainy Season in the North of Nigeria,FEWS NET,2013-12-14,https://fews.net/west-africa/nigeria/seasonal-calendar/december-2013
264,['IND'],['India'],True,"IND.1_1, IND.2_1, IND.3_1, IND.4_1, IND.5_1, IND.6_1, IND.7_1, IND.8_1, IND.9_1, IND.10_1, IND.11_1, IND.12_1, IND.13_1, IND.14_1, IND.15_1, IND.16_1, IND.17_1, IND.18_1, IND.19_1, IND.20_1, IND.21_1, IND.22_1, IND.23_1, IND.24_1, IND.25_1, IND.26_1, IND.27_1, IND.28_1, IND.29_1, IND.30_1, IND.31_1, IND.32_1, IND.33_1, IND.34_1, IND.35_1, IND.36_1",,"['March', 'April', 'May']",['Cyclone/ Typhoon/ Hurricane season'],['Seasonal hazard'],['Cyclone season'],"The North Indian Ocean rim countries which include India is severely affected by tropical cyclone during pre-monsoon (March-May) and post-monsoon (October-December) seasons of India.
",Government of India,2020-06-17,https://reliefweb.int/report/india/assessment-climate-change-over-indian-region-report-ministry-earth-sciences-moes
265,['IND'],['India'],True,"IND.1_1, IND.2_1, IND.3_1, IND.4_1, IND.5_1, IND.6_1, IND.7_1, IND.8_1, IND.9_1, IND.10_1, IND.11_1, IND.12_1, IND.13_1, IND.14_1, IND.15_1, IND.16_1, IND.17_1, IND.18_1, IND.19_1, IND.20_1, IND.21_1, IND.22_1, IND.23_1, IND.24_1, IND.25_1, IND.26_1, IND.27_1, IND.28_1, IND.29_1, IND.30_1, IND.31_1, IND.32_1, IND.33_1, IND.34_1, IND.35_1, IND.36_1",,"['June', 'July', 'August', 'September']",['Floods'],['Seasonal hazard'],['Floods'],"Rainfall occurrences of unprecedented intensity have also
been witnessed in the recent decades during the Indian
summer monsoon (June–September) season causing calamitous flood. ",Government of India,2020-06-17,https://reliefweb.int/report/india/assessment-climate-change-over-indian-region-report-ministry-earth-sciences-moes
2734,['ITA'],['Italy'],True,"ITA.1_1, ITA.2_1, ITA.3_1, ITA.4_1, ITA.5_1, ITA.6_1, ITA.7_1, ITA.8_1, ITA.9_1, ITA.10_1, ITA.11_1, ITA.12_1, ITA.13_1, ITA.14_1, ITA.15_1, ITA.16_1, ITA.17_1, ITA.18_1, ITA.19_1, ITA.20_1",,"['March', 'April']",['1st/main planting'],['Planting and growing'],['Barley'],Barley (spring) planting period ,USDA,2022-11-28,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2735,['ITA'],['Italy'],True,"ITA.1_1, ITA.2_1, ITA.3_1, ITA.4_1, ITA.5_1, ITA.6_1, ITA.7_1, ITA.8_1, ITA.9_1, ITA.10_1, ITA.11_1, ITA.12_1, ITA.13_1, ITA.14_1, ITA.15_1, ITA.16_1, ITA.17_1, ITA.18_1, ITA.19_1, ITA.20_1",,"['July', 'August']",['1st/main harvest'],['Harvest'],['Barley'],Barley (spring) harvest period  ,USDA,2022-11-28,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2736,['ITA'],['Italy'],True,"ITA.1_1, ITA.2_1, ITA.3_1, ITA.4_1, ITA.5_1, ITA.6_1, ITA.7_1, ITA.8_1, ITA.9_1, ITA.10_1, ITA.11_1, ITA.12_1, ITA.13_1, ITA.14_1, ITA.15_1, ITA.16_1, ITA.17_1, ITA.18_1, ITA.19_1, ITA.20_1",,"['November', 'December', 'January', 'February']",['2nd planting'],['Planting and growing'],['Barley'],Barley (winter) planting period ,USDA,2022-11-28,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2737,['ITA'],['Italy'],True,"ITA.1_1, ITA.2_1, ITA.3_1, ITA.4_1, ITA.5_1, ITA.6_1, ITA.7_1, ITA.8_1, ITA.9_1, ITA.10_1, ITA.11_1, ITA.12_1, ITA.13_1, ITA.14_1, ITA.15_1, ITA.16_1, ITA.17_1, ITA.18_1, ITA.19_1, ITA.20_1",,"['May', 'June', 'July']",['2nd harvest'],['Harvest'],['Barley'],Barley (winter) harvest period  ,USDA,2022-11-28,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2738,['ITA'],['Italy'],True,"ITA.1_1, ITA.2_1, ITA.3_1, ITA.4_1, ITA.5_1, ITA.6_1, ITA.7_1, ITA.8_1, ITA.9_1, ITA.10_1, ITA.11_1, ITA.12_1, ITA.13_1, ITA.14_1, ITA.15_1, ITA.16_1, ITA.17_1, ITA.18_1, ITA.19_1, ITA.20_1",,"['April', 'May']",['1st/main planting'],['Planting and growing'],['Maize'],Corn planting period,USDA,2022-11-28,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2739,['ITA'],['Italy'],True,"ITA.1_1, ITA.2_1, ITA.3_1, ITA.4_1, ITA.5_1, ITA.6_1, ITA.7_1, ITA.8_1, ITA.9_1, ITA.10_1, ITA.11_1, ITA.12_1, ITA.13_1, ITA.14_1, ITA.15_1, ITA.16_1, ITA.17_1, ITA.18_1, ITA.19_1, ITA.20_1",,"['September', 'October']",['1st/main harvest'],['Harvest'],['Maize'],Corn harvest period  ,USDA,2022-11-28,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2740,['ITA'],['Italy'],True,"ITA.1_1, ITA.2_1, ITA.3_1, ITA.4_1, ITA.5_1, ITA.6_1, ITA.7_1, ITA.8_1, ITA.9_1, ITA.10_1, ITA.11_1, ITA.12_1, ITA.13_1, ITA.14_1, ITA.15_1, ITA.16_1, ITA.17_1, ITA.18_1, ITA.19_1, ITA.20_1",,"['March', 'April']",['1st/main planting'],['Planting and growing'],['Oats'],Oats planting period,USDA,2022-11-28,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2741,['ITA'],['Italy'],True,"ITA.1_1, ITA.2_1, ITA.3_1, ITA.4_1, ITA.5_1, ITA.6_1, ITA.7_1, ITA.8_1, ITA.9_1, ITA.10_1, ITA.11_1, ITA.12_1, ITA.13_1, ITA.14_1, ITA.15_1, ITA.16_1, ITA.17_1, ITA.18_1, ITA.19_1, ITA.20_1",,"['September', 'October']",['1st/main harvest'],['Harvest'],['Oats'],Oats harvest period  ,USDA,2022-11-28,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2742,['ITA'],['Italy'],True,"ITA.1_1, ITA.2_1, ITA.3_1, ITA.4_1, ITA.5_1, ITA.6_1, ITA.7_1, ITA.8_1, ITA.9_1, ITA.10_1, ITA.11_1, ITA.12_1, ITA.13_1, ITA.14_1, ITA.15_1, ITA.16_1, ITA.17_1, ITA.18_1, ITA.19_1, ITA.20_1",,"['April', 'May']",['1st/main planting'],['Planting and growing'],['Rice'],Rice planting period,USDA,2022-11-28,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2743,['ITA'],['Italy'],True,"ITA.1_1, ITA.2_1, ITA.3_1, ITA.4_1, ITA.5_1, ITA.6_1, ITA.7_1, ITA.8_1, ITA.9_1, ITA.10_1, ITA.11_1, ITA.12_1, ITA.13_1, ITA.14_1, ITA.15_1, ITA.16_1, ITA.17_1, ITA.18_1, ITA.19_1, ITA.20_1",,"['September', 'October', 'November']",['1st/main harvest'],['Harvest'],['Rice'],Rice harvest period  ,USDA,2022-11-28,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2744,['ITA'],['Italy'],True,"ITA.1_1, ITA.2_1, ITA.3_1, ITA.4_1, ITA.5_1, ITA.6_1, ITA.7_1, ITA.8_1, ITA.9_1, ITA.10_1, ITA.11_1, ITA.12_1, ITA.13_1, ITA.14_1, ITA.15_1, ITA.16_1, ITA.17_1, ITA.18_1, ITA.19_1, ITA.20_1",,"['April', 'May']",['1st/main planting'],['Planting and growing'],['Sorghum'],Sorghum planting period,USDA,2022-11-28,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2745,['ITA'],['Italy'],True,"ITA.1_1, ITA.2_1, ITA.3_1, ITA.4_1, ITA.5_1, ITA.6_1, ITA.7_1, ITA.8_1, ITA.9_1, ITA.10_1, ITA.11_1, ITA.12_1, ITA.13_1, ITA.14_1, ITA.15_1, ITA.16_1, ITA.17_1, ITA.18_1, ITA.19_1, ITA.20_1",,"['September', 'October']",['1st/main harvest'],['Harvest'],['Sorghum'],Sorghum harvest period  ,USDA,2022-11-28,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2746,['ITA'],['Italy'],True,"ITA.1_1, ITA.2_1, ITA.3_1, ITA.4_1, ITA.5_1, ITA.6_1, ITA.7_1, ITA.8_1, ITA.9_1, ITA.10_1, ITA.11_1, ITA.12_1, ITA.13_1, ITA.14_1, ITA.15_1, ITA.16_1, ITA.17_1, ITA.18_1, ITA.19_1, ITA.20_1",,"['April', 'May']",['1st/main planting'],['Planting and growing'],['Soybeans'],Soybeans planting period,USDA,2022-11-28,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2747,['ITA'],['Italy'],True,"ITA.1_1, ITA.2_1, ITA.3_1, ITA.4_1, ITA.5_1, ITA.6_1, ITA.7_1, ITA.8_1, ITA.9_1, ITA.10_1, ITA.11_1, ITA.12_1, ITA.13_1, ITA.14_1, ITA.15_1, ITA.16_1, ITA.17_1, ITA.18_1, ITA.19_1, ITA.20_1",,"['October', 'November']",['1st/main harvest'],['Harvest'],['Soybeans'],Soybeans harvest period  ,USDA,2022-11-28,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2748,['ITA'],['Italy'],True,"ITA.1_1, ITA.2_1, ITA.3_1, ITA.4_1, ITA.5_1, ITA.6_1, ITA.7_1, ITA.8_1, ITA.9_1, ITA.10_1, ITA.11_1, ITA.12_1, ITA.13_1, ITA.14_1, ITA.15_1, ITA.16_1, ITA.17_1, ITA.18_1, ITA.19_1, ITA.20_1",,"['April', 'May']",['1st/main planting'],['Planting and growing'],['Sunflower seeds'],Sunflowers planting period,USDA,2022-11-28,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2749,['ITA'],['Italy'],True,"ITA.1_1, ITA.2_1, ITA.3_1, ITA.4_1, ITA.5_1, ITA.6_1, ITA.7_1, ITA.8_1, ITA.9_1, ITA.10_1, ITA.11_1, ITA.12_1, ITA.13_1, ITA.14_1, ITA.15_1, ITA.16_1, ITA.17_1, ITA.18_1, ITA.19_1, ITA.20_1",,"['October', 'November']",['1st/main harvest'],['Harvest'],['Sunflower seeds'],Sunflowers harvest period  ,USDA,2022-11-28,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2750,['ITA'],['Italy'],True,"ITA.1_1, ITA.2_1, ITA.3_1, ITA.4_1, ITA.5_1, ITA.6_1, ITA.7_1, ITA.8_1, ITA.9_1, ITA.10_1, ITA.11_1, ITA.12_1, ITA.13_1, ITA.14_1, ITA.15_1, ITA.16_1, ITA.17_1, ITA.18_1, ITA.19_1, ITA.20_1",,"['March', 'April']",['1st/main planting'],['Planting and growing'],['Wheat'],Wheat (Durum) planting period,USDA,2022-11-28,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2751,['ITA'],['Italy'],True,"ITA.1_1, ITA.2_1, ITA.3_1, ITA.4_1, ITA.5_1, ITA.6_1, ITA.7_1, ITA.8_1, ITA.9_1, ITA.10_1, ITA.11_1, ITA.12_1, ITA.13_1, ITA.14_1, ITA.15_1, ITA.16_1, ITA.17_1, ITA.18_1, ITA.19_1, ITA.20_1",,"['July', 'August']",['1st/main harvest'],['Harvest'],['Wheat'],Wheat (Durum) harvest period  ,USDA,2022-11-28,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2752,['ITA'],['Italy'],True,"ITA.1_1, ITA.2_1, ITA.3_1, ITA.4_1, ITA.5_1, ITA.6_1, ITA.7_1, ITA.8_1, ITA.9_1, ITA.10_1, ITA.11_1, ITA.12_1, ITA.13_1, ITA.14_1, ITA.15_1, ITA.16_1, ITA.17_1, ITA.18_1, ITA.19_1, ITA.20_1",,"['September', 'October']",['1st/main planting'],['Planting and growing'],['Wheat'],Wheat (winter) planting period,USDA,2022-11-28,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2753,['ITA'],['Italy'],True,"ITA.1_1, ITA.2_1, ITA.3_1, ITA.4_1, ITA.5_1, ITA.6_1, ITA.7_1, ITA.8_1, ITA.9_1, ITA.10_1, ITA.11_1, ITA.12_1, ITA.13_1, ITA.14_1, ITA.15_1, ITA.16_1, ITA.17_1, ITA.18_1, ITA.19_1, ITA.20_1",,"['June', 'July', 'August']",['1st/main harvest'],['Harvest'],['Wheat'],Wheat (winter) harvest period  ,USDA,2022-11-28,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2815,['ESP'],['Spain'],True,"ESP.1_1, ESP.2_1, ESP.3_1, ESP.4_1, ESP.5_1, ESP.6_1, ESP.7_1, ESP.8_1, ESP.9_1, ESP.10_1, ESP.11_1, ESP.12_1, ESP.13_1, ESP.14_1, ESP.15_1, ESP.16_1, ESP.17_1, ESP.18_1",,"['March', 'April']",['1st/main planting'],['Planting and growing'],['Wheat'],"Wheat, spring - planting period",USDA,2022-12-02,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2816,['ESP'],['Spain'],True,"ESP.1_1, ESP.2_1, ESP.3_1, ESP.4_1, ESP.5_1, ESP.6_1, ESP.7_1, ESP.8_1, ESP.9_1, ESP.10_1, ESP.11_1, ESP.12_1, ESP.13_1, ESP.14_1, ESP.15_1, ESP.16_1, ESP.17_1, ESP.18_1",,"['July', 'August', 'September']",['1st/main harvest'],['Harvest'],['Wheat'],"Wheat, spring - harvesting period",USDA,2022-12-02,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2817,['ESP'],['Spain'],True,"ESP.1_1, ESP.2_1, ESP.3_1, ESP.4_1, ESP.5_1, ESP.6_1, ESP.7_1, ESP.8_1, ESP.9_1, ESP.10_1, ESP.11_1, ESP.12_1, ESP.13_1, ESP.14_1, ESP.15_1, ESP.16_1, ESP.17_1, ESP.18_1",,"['November', 'December']",['2nd planting'],['Planting and growing'],['Wheat'],"Wheat, winter - planting period",USDA,2022-12-02,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2818,['ESP'],['Spain'],True,"ESP.1_1, ESP.2_1, ESP.3_1, ESP.4_1, ESP.5_1, ESP.6_1, ESP.7_1, ESP.8_1, ESP.9_1, ESP.10_1, ESP.11_1, ESP.12_1, ESP.13_1, ESP.14_1, ESP.15_1, ESP.16_1, ESP.17_1, ESP.18_1",,"['May', 'June', 'July']",['2nd harvest'],['Harvest'],['Wheat'],"Wheat, winter- harvesting period ",USDA,2022-12-02,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2834,['ESP'],['Spain'],True,"ESP.1_1, ESP.2_1, ESP.3_1, ESP.4_1, ESP.5_1, ESP.6_1, ESP.7_1, ESP.8_1, ESP.9_1, ESP.10_1, ESP.11_1, ESP.12_1, ESP.13_1, ESP.14_1, ESP.15_1, ESP.16_1, ESP.17_1, ESP.18_1",,"['March', 'April']",['1st/main planting'],['Planting and growing'],['Barley'],"Barley, Spring season - planting period",USDA,2022-12-02,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2835,['ESP'],['Spain'],True,"ESP.1_1, ESP.2_1, ESP.3_1, ESP.4_1, ESP.5_1, ESP.6_1, ESP.7_1, ESP.8_1, ESP.9_1, ESP.10_1, ESP.11_1, ESP.12_1, ESP.13_1, ESP.14_1, ESP.15_1, ESP.16_1, ESP.17_1, ESP.18_1",,"['July', 'August', 'September']",['1st/main harvest'],['Harvest'],['Barley'],"Barley, Spring season - harvesting period",USDA,2022-12-02,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2836,['ESP'],['Spain'],True,"ESP.1_1, ESP.2_1, ESP.3_1, ESP.4_1, ESP.5_1, ESP.6_1, ESP.7_1, ESP.8_1, ESP.9_1, ESP.10_1, ESP.11_1, ESP.12_1, ESP.13_1, ESP.14_1, ESP.15_1, ESP.16_1, ESP.17_1, ESP.18_1",,"['November', 'December']",['2nd planting'],['Planting and growing'],['Barley'],"Barley, Winter season - planting period",USDA,2022-12-02,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2837,['ESP'],['Spain'],True,"ESP.1_1, ESP.2_1, ESP.3_1, ESP.4_1, ESP.5_1, ESP.6_1, ESP.7_1, ESP.8_1, ESP.9_1, ESP.10_1, ESP.11_1, ESP.12_1, ESP.13_1, ESP.14_1, ESP.15_1, ESP.16_1, ESP.17_1, ESP.18_1",,"['May', 'June', 'July']",['2nd harvest'],['Harvest'],['Barley'],"Barley, Winter season - harvesting period",USDA,2022-12-02,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2839,['ESP'],['Spain'],True,"ESP.1_1, ESP.2_1, ESP.3_1, ESP.4_1, ESP.5_1, ESP.6_1, ESP.7_1, ESP.8_1, ESP.9_1, ESP.10_1, ESP.11_1, ESP.12_1, ESP.13_1, ESP.14_1, ESP.15_1, ESP.16_1, ESP.17_1, ESP.18_1",,"['March', 'April']",['1st/main planting'],['Planting and growing'],['Maize'],Corn - planting period ,USDA,2022-12-05,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2840,['ESP'],['Spain'],True,"ESP.1_1, ESP.2_1, ESP.3_1, ESP.4_1, ESP.5_1, ESP.6_1, ESP.7_1, ESP.8_1, ESP.9_1, ESP.10_1, ESP.11_1, ESP.12_1, ESP.13_1, ESP.14_1, ESP.15_1, ESP.16_1, ESP.17_1, ESP.18_1",,"['August', 'September', 'October', 'November']",['1st/main harvest'],['Harvest'],['Maize'],Corn - harvesting period,USDA,2022-12-05,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2841,['ESP'],['Spain'],True,"ESP.1_1, ESP.2_1, ESP.3_1, ESP.4_1, ESP.5_1, ESP.6_1, ESP.7_1, ESP.8_1, ESP.9_1, ESP.10_1, ESP.11_1, ESP.12_1, ESP.13_1, ESP.14_1, ESP.15_1, ESP.16_1, ESP.17_1, ESP.18_1",,"['April', 'May']",['1st/main planting'],['Planting and growing'],['Cotton'],Cotton - planting period ,USDA,2022-12-05,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2842,['ESP'],['Spain'],True,"ESP.1_1, ESP.2_1, ESP.3_1, ESP.4_1, ESP.5_1, ESP.6_1, ESP.7_1, ESP.8_1, ESP.9_1, ESP.10_1, ESP.11_1, ESP.12_1, ESP.13_1, ESP.14_1, ESP.15_1, ESP.16_1, ESP.17_1, ESP.18_1",,"['September', 'October', 'November']",['1st/main harvest'],['Harvest'],['Cotton'],Cotton - harvesting period ,USDA,2022-12-05,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2845,['ESP'],['Spain'],True,"ESP.1_1, ESP.2_1, ESP.3_1, ESP.4_1, ESP.5_1, ESP.6_1, ESP.7_1, ESP.8_1, ESP.9_1, ESP.10_1, ESP.11_1, ESP.12_1, ESP.13_1, ESP.14_1, ESP.15_1, ESP.16_1, ESP.17_1, ESP.18_1",,"['April', 'May']",['1st/main planting'],['Planting and growing'],['Rice'],Rice - planting period,USDA,2022-12-05,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2846,['ESP'],['Spain'],True,"ESP.1_1, ESP.2_1, ESP.3_1, ESP.4_1, ESP.5_1, ESP.6_1, ESP.7_1, ESP.8_1, ESP.9_1, ESP.10_1, ESP.11_1, ESP.12_1, ESP.13_1, ESP.14_1, ESP.15_1, ESP.16_1, ESP.17_1, ESP.18_1",,"['September', 'October']",['1st/main harvest'],['Harvest'],['Rice'],Rice - harvesting period ,USDA,2022-12-05,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2849,['ESP'],['Spain'],True,"ESP.1_1, ESP.2_1, ESP.3_1, ESP.4_1, ESP.5_1, ESP.6_1, ESP.7_1, ESP.8_1, ESP.9_1, ESP.10_1, ESP.11_1, ESP.12_1, ESP.13_1, ESP.14_1, ESP.15_1, ESP.16_1, ESP.17_1, ESP.18_1",,"['March', 'April']",['1st/main planting'],['Planting and growing'],['Sorghum'],Sorghum - planting period,USDA,2022-12-05,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2850,['ESP'],['Spain'],True,"ESP.1_1, ESP.2_1, ESP.3_1, ESP.4_1, ESP.5_1, ESP.6_1, ESP.7_1, ESP.8_1, ESP.9_1, ESP.10_1, ESP.11_1, ESP.12_1, ESP.13_1, ESP.14_1, ESP.15_1, ESP.16_1, ESP.17_1, ESP.18_1",,"['August', 'September', 'October', 'November']",['1st/main harvest'],['Harvest'],['Sorghum'],Sorghum - harvesting period ,USDA,2022-12-05,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2851,['ESP'],['Spain'],True,"ESP.1_1, ESP.2_1, ESP.3_1, ESP.4_1, ESP.5_1, ESP.6_1, ESP.7_1, ESP.8_1, ESP.9_1, ESP.10_1, ESP.11_1, ESP.12_1, ESP.13_1, ESP.14_1, ESP.15_1, ESP.16_1, ESP.17_1, ESP.18_1",,"['March', 'April', 'May']",['1st/main planting'],['Planting and growing'],['Sunflower seeds'],Sunflower - planting period,USDA,2022-12-05,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
2852,['ESP'],['Spain'],True,"ESP.1_1, ESP.2_1, ESP.3_1, ESP.4_1, ESP.5_1, ESP.6_1, ESP.7_1, ESP.8_1, ESP.9_1, ESP.10_1, ESP.11_1, ESP.12_1, ESP.13_1, ESP.14_1, ESP.15_1, ESP.16_1, ESP.17_1, ESP.18_1",,"['August', 'September', 'October']",['1st/main harvest'],['Harvest'],['Sunflower seeds'],Sunflower - harvesting period ,USDA,2022-12-05,https://ipad.fas.usda.gov/rssiws/al/crop_calendar/europe.aspx
